subject_id,activity_code,timestamp,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
1637,A,1970-01-01 04:01:33.307347+00:00,7.731123399999999,-11.927197,-1.4681469999999999,-1.9441077,-2.4873924,0.30679616
1637,A,1970-01-01 04:01:33.347649+00:00,2.8620484,-8.068821,4.653523000000001,-2.996589,-2.2253375,-0.82557994
1637,A,1970-01-01 04:01:33.387966+00:00,-3.0009596000000003,-4.646338,5.822293,-2.6333337,-3.2959282,-1.0812434
1637,A,1970-01-01 04:01:33.428400+00:00,-1.0178833,-3.290757,3.2117214,-1.2985574,-3.1393344,-0.809601
1637,A,1970-01-01 04:01:33.468721+00:00,-1.4178516,-5.582791,-0.5412744,0.5454154,-1.0620687,-0.9257148000000001
1637,A,1970-01-01 04:01:33.508946+00:00,-5.0367265,-8.981323,-12.104429,1.9579561,0.78936094,-1.0780476
1637,A,1970-01-01 04:01:33.549267+00:00,-2.6584718,-16.401094,-14.010864999999999,1.2591426,-0.5187838,-0.7701861999999999
1637,A,1970-01-01 04:01:33.589564+00:00,-0.855022,-4.375701,-8.974138,-0.3536678,-1.8492991,-0.3653857
1637,A,1970-01-01 04:01:33.629780+00:00,-5.43909,-11.302097,1.9782863000000002,0.04580637,-0.38136467,-0.44847634
1637,A,1970-01-01 04:01:33.670097+00:00,-4.643943,-8.928633,-0.0047900393,1.0641992,1.5446335,0.060720075
1637,A,1970-01-01 04:01:33.710342+00:00,-3.0704153,-5.858218,5.2666483,1.1494204,3.5345476,0.6828345
1637,A,1970-01-01 04:01:33.750654+00:00,-4.5553274,-7.4628809999999985,2.4572902,0.9534117,2.1465080000000003,0.36325517
1637,A,1970-01-01 04:01:33.790962+00:00,-2.7973828,-11.079361,-0.68737066,2.6493127,1.933455,1.0183928
1637,A,1970-01-01 04:01:33.831203+00:00,2.1195924,-14.01326,1.9279908,1.9920446,4.165184,1.1728562
1637,A,1970-01-01 04:01:33.871530+00:00,7.4748564,-8.830438000000003,7.2616997,-0.6540724,2.086853,0.39521313
1637,A,1970-01-01 04:01:33.911788+00:00,3.1302907,-6.8737062999999985,1.346001,0.46339005,-3.286341,-0.5763081
1637,A,1970-01-01 04:01:33.952100+00:00,5.1468973,-10.729688,-0.38559815,2.211489,-3.7614489,-0.8671253000000001
1637,A,1970-01-01 04:01:33.992412+00:00,-0.8095166,-10.827884,-2.7375073,3.1734228,-2.1667478,-1.4168017
1637,A,1970-01-01 04:01:34.032664+00:00,-0.49576905,-10.066268,-1.2358301999999999,2.7057717,-0.36645097,-1.3315805
1637,A,1970-01-01 04:01:34.072973+00:00,-0.42870852,-12.84449,0.7592211999999999,1.4221281,0.83516735,-0.7414241
