subject_id,activity_code,timestamp,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
1628,D,1970-01-14 03:25:35.058836404+00:00,-1.693573,3.6753845,8.286392,-0.06039428700000001,0.04008484,0.004470825
1628,D,1970-01-14 03:25:35.109190407+00:00,-1.4540253,3.6038055,8.603378,-0.019210815,-0.00035095215,0.014511108
1628,D,1970-01-14 03:25:35.159544411+00:00,-1.6234436,3.5621338,8.306975999999999,0.050964355,0.043563843,0.006088257
1628,D,1970-01-14 03:25:35.209898415+00:00,-1.579422,3.604065,8.399918,0.040740967,-0.006790160999999999,-0.008773804
1628,D,1970-01-14 03:25:35.260252419+00:00,-1.5108643,3.5688782,8.213074,0.04232788,-0.027252197,0.020599365
1628,D,1970-01-14 03:25:35.310606423+00:00,-1.5896912,3.711441,8.3246,-0.0044555664,-0.10601807,-0.008529663
1628,D,1970-01-14 03:25:35.360960427+00:00,-1.1438293,3.5157928,8.266663000000001,-0.0077667236,-0.06277466,0.037002562999999995
1628,D,1970-01-14 03:25:35.411314431+00:00,-1.4782257,3.702301,8.798721,0.02407837,0.017623901,0.012191772
1628,D,1970-01-14 03:25:35.461668435+00:00,-1.3772736,3.506775,8.307343,0.0030059814,-0.0012664795,0.018417358
1628,D,1970-01-14 03:25:35.512022439+00:00,-1.3212585,3.7302246,8.531906,0.030883789,-0.012634277,0.007843018
1628,D,1970-01-14 03:25:35.562376443+00:00,-1.3791809,3.6296997,8.345596,0.04536438,-0.06237793,0.011047363000000001
1628,D,1970-01-14 03:25:35.612730447+00:00,-1.431427,3.8166199,8.492218,-0.0011138916,-0.07623291,0.013763428000000001
1628,D,1970-01-14 03:25:35.663084450+00:00,-1.089325,3.4836578,8.482803,0.14596558,-0.13977051,0.031234741
1628,D,1970-01-14 03:25:35.713438454+00:00,-1.3200226000000002,3.9179687999999993,8.113632,-0.03375244,-0.08610535,0.030212402000000003
1628,D,1970-01-14 03:25:35.763792458+00:00,-1.0050659,3.7194366,8.603348,0.04095459,-0.06283569,0.027542114
1628,D,1970-01-14 03:25:35.814146462+00:00,-1.3100128,3.7168427,8.443817,0.12620544,-0.13404846,-0.00944519
1628,D,1970-01-14 03:25:35.864500466+00:00,-1.0179138,3.7815857,8.260391,0.08673096,-0.104263306,0.014816283999999999
1628,D,1970-01-14 03:25:35.914854470+00:00,-1.1540833,3.9256134,8.299392999999998,0.024673462,-0.019454956,0.00982666
1628,D,1970-01-14 03:25:35.965208474+00:00,-0.9533386,3.8491364,8.683792,0.042633057,-0.05986023,0.007965088
1628,D,1970-01-14 03:25:36.015562478+00:00,-0.62698364,3.9077606,8.242447,0.060317993,-0.19303894,0.0009307861300000001
1628,D,1970-01-14 03:25:36.065916482+00:00,-0.99250793,3.9377441,8.374664,-0.034362793,0.054840088,0.0047302246
1628,D,1970-01-14 03:25:36.116270486+00:00,-1.0114440999999998,3.5684052000000004,8.381058,-0.043502808,0.085494995,-0.003829956
1628,D,1970-01-14 03:25:36.166624490+00:00,-0.9826355,3.916275,8.38533,-0.011306763,0.052093506,-0.012161255
1628,D,1970-01-14 03:25:36.216978493+00:00,-0.9274292,3.8068085,8.060286999999999,-0.0064086914,-0.023544312,0.014282227
1628,D,1970-01-14 03:25:36.267332497+00:00,-1.1429443,4.0014650000000005,8.324508999999999,-0.001083374,0.020828247,0.005874634
1628,D,1970-01-14 03:25:36.317686501+00:00,-1.0563965,3.8816223,8.17247,0.014175415,0.032699585,-0.00819397
1628,D,1970-01-14 03:25:36.368040505+00:00,-1.0856781,3.8210144,8.225342,0.0041503906,0.01965332,-0.0011291504
1628,D,1970-01-14 03:25:36.418394509+00:00,-1.1095734,3.879547,8.286957000000001,-0.0016479492000000002,0.020706177,0.0069274902
1628,D,1970-01-14 03:25:36.468748513+00:00,-1.0941466999999998,3.951477,8.361862,-0.054351807,0.048477173,0.0056152343999999995
1628,D,1970-01-14 03:25:36.519102517+00:00,-1.0708923,3.8697662,8.335037,0.0022125244,0.0234375,-0.0037994384999999998
1628,D,1970-01-14 03:25:36.569456521+00:00,-1.1156464,3.8250885,8.291931,-0.017578125,0.02760315,-0.0052490233999999995
1628,D,1970-01-14 03:25:36.619810525+00:00,-1.1269073,3.806488,8.354263000000001,-0.03465271,0.06297302,-0.00036621094
1628,D,1970-01-14 03:25:36.670164529+00:00,-1.2420653999999998,3.836258,8.508072,-0.029403687,0.043182373,-0.0061035156000000005
1628,D,1970-01-14 03:25:36.720518532+00:00,-1.1629791,3.8075256,8.376236,-0.032089232999999995,0.02859497,-0.0071868895999999995
1628,D,1970-01-14 03:25:36.770872536+00:00,-1.2216034,3.8216095,8.360519,-0.009506226,0.013137817,-0.012054443
1628,D,1970-01-14 03:25:36.821226540+00:00,-1.2403412,3.784607,8.210968,0.027801514,0.016937256,-0.008026123000000001
1628,D,1970-01-14 03:25:36.871580544+00:00,-1.2230377,3.7773895,8.452972,-0.009796143,-0.0007476806599999999,0.014358520500000001
1628,D,1970-01-14 03:25:36.921934548+00:00,-1.2432861000000002,3.7722778,8.327469,0.005493164,-0.0022735596,0.0061035156000000005
1628,D,1970-01-14 03:25:36.972288552+00:00,-1.2151794,3.7997284,8.203979499999999,0.030059814,-0.0032501220000000003,-0.009521484
1628,D,1970-01-14 03:25:37.022642556+00:00,-1.1846771,3.8373718,8.277115,0.023254395,-0.029922485,-0.0027923584
1628,D,1970-01-14 03:25:37.072996560+00:00,-1.1200562,3.8164215,8.207001,0.033813477,-0.0599823,0.012252808
1628,D,1970-01-14 03:25:37.123350564+00:00,-1.1443024,3.860321,8.372817999999999,0.04347229,-0.019729614,0.002090454
1628,D,1970-01-14 03:25:37.173704568+00:00,-1.2565002,3.8252716,8.201782000000001,0.041931152,-0.026901245,0.008529663
1628,D,1970-01-14 03:25:37.224052215+00:00,-1.2035521999999998,3.862442,8.267714999999999,0.0054626465,-0.033309937000000005,0.016708373999999998
1628,D,1970-01-14 03:25:37.274406218+00:00,-1.0685272,3.920578,8.291,0.010040283,-0.065719604,0.020629883
1628,D,1970-01-14 03:25:37.324760222+00:00,-1.0865021,3.9874115,8.373062,0.036239624,-0.038848877,0.004852295
1628,D,1970-01-14 03:25:37.375114226+00:00,-0.96395874,3.8844147000000007,8.306747,0.008392334,-0.07595825,0.005966186500000001
1628,D,1970-01-14 03:25:37.425468230+00:00,-0.8876648000000001,3.8607635,8.26593,-0.022521973,-0.08161926,0.01159668
1628,D,1970-01-14 03:25:37.475822234+00:00,-0.8509369000000001,3.7473145,8.566895,-0.018218994,-0.021377563,0.025802612000000003
1628,D,1970-01-14 03:25:37.526176238+00:00,-0.83792114,3.7999725,8.692322,-0.07272339,0.02116394,0.021896362000000003
1628,D,1970-01-14 03:25:37.576530242+00:00,-1.2938232,4.0000305,8.319168,-0.050720215,0.08930969,-0.01184082
1628,D,1970-01-14 03:25:37.626884246+00:00,-1.215271,3.7995758,8.141281,-0.04145813,0.12104797,-0.044006348
1628,D,1970-01-14 03:25:37.677238250+00:00,-1.1870117,3.7435455,8.26532,-0.07420349,0.13659668,-0.07130432
1628,D,1970-01-14 03:25:37.727592254+00:00,-0.9288635,3.7513275,8.133408,-0.10180664,-0.036895752,-0.15034485
1628,D,1970-01-14 03:25:37.777946258+00:00,-0.9750061,3.5346832000000004,8.450225999999999,-0.22032166,-0.26895142,-0.31994629999999996
1628,D,1970-01-14 03:25:37.828300261+00:00,-1.3240814,3.3717346,8.802216,-0.31315613,-0.33772278,-0.38607788
1628,D,1970-01-14 03:25:37.878654265+00:00,-0.38516235,3.9004822,8.9530945,-0.3110962,-0.5106201,-0.5903778000000001
1628,D,1970-01-14 03:25:37.929008269+00:00,-0.011962891000000002,4.1184387000000005,9.153976,-0.051361084,-0.7657776,-1.1490326000000002
1628,D,1970-01-14 03:25:37.979362273+00:00,0.17430115,3.0345917,9.122314,0.3237152,-0.8329468000000001,-1.8039551
1628,D,1970-01-14 03:25:38.029716277+00:00,1.8183289,1.8470459,7.4948883,0.014541626,-1.3952178999999998,-2.614563
1628,D,1970-01-14 03:25:38.080070281+00:00,0.26296997,1.0964203,6.4622955,-1.5290222,-1.2303925,-3.5150757000000006
1628,D,1970-01-14 03:25:38.130424285+00:00,-3.086914,0.50990295,10.763442999999999,-3.0602722,-0.23268127,-2.6690369
1628,D,1970-01-14 03:25:38.180778289+00:00,-2.2271729,0.8497466999999999,12.676528999999999,-1.9677429,0.13012695,-0.8763733
1628,D,1970-01-14 03:25:38.231132293+00:00,-0.70932007,0.54151917,10.096115,0.28108215,0.30186462,-0.18669128
1628,D,1970-01-14 03:25:38.281486297+00:00,-1.3297272,0.26263428,8.970444,0.6473541,0.6309661999999999,-0.29139709999999996
1628,D,1970-01-14 03:25:38.331840300+00:00,-0.81803894,0.07206726,8.629653999999999,-0.08558655,0.020050049,-0.45220947
1628,D,1970-01-14 03:25:38.382194304+00:00,-1.3219147,0.23066711,9.484482,-0.36405945,-0.66897583,-0.90597534
1628,D,1970-01-14 03:25:38.432548308+00:00,-0.96894836,0.6101989999999999,9.269714,-0.21896362,-0.53271484,-0.6494751
1628,D,1970-01-14 03:25:38.482902312+00:00,-0.06173706,0.3338318,8.587112,-0.22071838,0.07852173,-0.39456177
1628,D,1970-01-14 03:25:38.533256316+00:00,-0.9846039,-0.8790283000000001,8.585251,-0.5782776,0.008758545,-0.68663025
1628,D,1970-01-14 03:25:38.583610320+00:00,-0.7690276999999999,-1.4132996000000002,8.383742999999999,-0.5739441,-1.0488434,-0.44378662
1628,D,1970-01-14 03:25:38.633964324+00:00,0.99342346,-2.471405,7.226806599999999,-1.1949463,-1.0474701,-0.35600279999999995
1628,D,1970-01-14 03:25:38.684318328+00:00,1.1296082,-2.5448150000000003,7.809372,-1.4444427,-0.8113861,-1.0381622
1628,D,1970-01-14 03:25:38.734672332+00:00,0.071380615,-1.5301666,9.515427,-1.4172973999999998,-1.0158539,-1.1454315000000002
1628,D,1970-01-14 03:25:38.785026336+00:00,-0.40141296,-1.5810089,11.285675,-1.1338806,-0.6686249,-0.36099243
1628,D,1970-01-14 03:25:38.835380340+00:00,-0.14511108,-2.1926727,10.681686000000001,-0.53829956,-1.1650238000000002,0.15577698
1628,D,1970-01-14 03:25:38.885734343+00:00,1.995163,-3.0701141,7.966156,-0.3117981,-0.6791687,0.5678253000000001
1628,D,1970-01-14 03:25:38.936088347+00:00,3.60083,-4.4612885,8.189499,0.06234741200000001,-0.54730225,-0.26681520000000003
1628,D,1970-01-14 03:25:38.986442351+00:00,2.2839966,-4.5986176,8.741989,0.36764526,-1.2617188,-0.8584136999999998
1628,D,1970-01-14 03:25:39.036796355+00:00,3.7230072,-4.412445,8.466476,1.9395447,-2.6817474,-0.6372528000000001
1628,D,1970-01-14 03:25:39.087150359+00:00,4.1406555,-1.9696503,7.061905,0.65701294,-1.5969696000000002,-0.6750641
1628,D,1970-01-14 03:25:39.137504363+00:00,6.4722443,-1.6463165000000002,6.0553436,-0.36328125,-0.50883484,-0.16067505
1628,D,1970-01-14 03:25:39.187858367+00:00,5.0310364000000005,-0.5997161999999999,8.288283999999999,-0.5718994000000001,-0.22592163,-0.11323547
1628,D,1970-01-14 03:25:39.238212371+00:00,3.6781006,-1.3064728,7.515609700000001,-0.45155334,0.00680542,-0.49554443
1628,D,1970-01-14 03:25:39.288566375+00:00,7.087036,-2.5250702,6.372757,0.04975891,-0.028213501,-0.71751404
1628,D,1970-01-14 03:25:39.338920379+00:00,4.0980988,-3.7718658,6.065796,0.12979126,0.16065979,-0.574234
1628,D,1970-01-14 03:25:39.389274383+00:00,4.966171299999999,-2.2831116,7.687805,-0.25057983,-0.17074585,0.09034729
1628,D,1970-01-14 03:25:39.439628386+00:00,4.123108,-2.7018127,6.8455353,-0.5533142,-0.4987793,0.052368164
1628,D,1970-01-14 03:25:39.489982390+00:00,5.5707855,-3.0609741,8.244141,-0.022033691,0.20941162,0.08354187
1628,D,1970-01-14 03:25:39.540336394+00:00,5.326462,-3.1384583,8.044525,0.024749756,0.18025208,0.22052002
1628,D,1970-01-14 03:25:39.590690398+00:00,5.6157837,-2.3839874,8.016998,-0.078186035,-0.12802124,0.45079040000000004
1628,D,1970-01-14 03:25:39.641044402+00:00,6.524185,-1.315979,9.221146000000001,0.028274536,-0.79403687,0.82943726
1628,D,1970-01-14 03:25:39.691398406+00:00,7.090042,-1.2900848,9.068054,0.07316589,-1.1602173,1.1352386
1628,D,1970-01-14 03:25:39.741752410+00:00,5.52417,-2.7151947,6.790497,0.120529175,0.15423584,0.6334380999999999
1628,D,1970-01-14 03:25:39.792106414+00:00,4.401993,-2.9209595,5.3672333,-0.119644165,0.06387329,0.536499
1628,D,1970-01-14 03:25:39.842460418+00:00,6.006592,-3.8354492,7.695923,-0.61076355,-0.31196594,0.6269684
1628,D,1970-01-14 03:25:39.892814422+00:00,5.123459,-3.3579865,6.013916,-0.673172,-1.778305,1.3176117
1628,D,1970-01-14 03:25:39.943168425+00:00,5.006729,-5.4005737,5.8055267,-0.6532593000000001,-0.10232544,0.39031982
1628,D,1970-01-14 03:25:39.993522429+00:00,5.5750275,-4.7799377,5.3758087,0.23872375,-0.10180664,0.6224365
1628,D,1970-01-14 03:25:40.043876433+00:00,6.2821503,-6.503998,5.39328,0.2216034,-0.10115051,-0.0033416747999999996
