subject_id,activity_code,timestamp,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
1625,B,1970-01-09 04:33:12.918140620+00:00,-2.054657,0.40596008,-3.6739044,-1.8739624,-1.7983093,1.1045989999999999
1625,B,1970-01-09 04:33:12.968494623+00:00,-13.426926000000002,-8.374084,-1.9952849999999998,-2.1118622000000005,-2.3289948,0.4921112
1625,B,1970-01-09 04:33:13.018848627+00:00,-18.155167,-6.768585000000002,2.9238892000000005,-1.444809,-3.5556793,0.677063
1625,B,1970-01-09 04:33:13.069202631+00:00,-11.446976,-0.6625366,11.583862,-1.6585388,-0.29147340000000005,-0.28839109999999996
1625,B,1970-01-09 04:33:13.119556635+00:00,4.137436,-1.3643646,-5.4314575,-0.31004333,-0.5446472,-0.88757324
1625,B,1970-01-09 04:33:13.169910639+00:00,7.4627075,-0.2265625,1.0360565000000002,0.8992462,0.044067383,-0.036071777
1625,B,1970-01-09 04:33:13.220264643+00:00,-11.568161,-3.3889008,-0.9508667,2.5046997,1.3769226,0.33927917
1625,B,1970-01-09 04:33:13.270618647+00:00,-1.6153412,-3.283081,-5.137253,1.1717377,-1.2087555,0.91290283
1625,B,1970-01-09 04:33:13.320972651+00:00,-13.201842999999998,0.83631897,-2.121048,1.6679993000000002,2.656601,-0.25900270000000003
1625,B,1970-01-09 04:33:13.371326655+00:00,-13.956558,-4.5642242,2.1448975,1.1022491,1.839035,-2.5939484
1625,B,1970-01-09 04:33:13.421680659+00:00,-18.564987,5.279662999999998,0.40089417,0.42860413,3.3163910000000003,0.36016846
1625,B,1970-01-09 04:33:13.472034662+00:00,-2.1358337000000005,-5.268219,0.9825591999999999,-0.7092743,1.4386444,0.11001587
1625,B,1970-01-09 04:33:13.522388666+00:00,-5.3003540000000005,2.2531586,-0.0393219,0.352005,0.014190674,-1.0378723
1625,B,1970-01-09 04:33:13.572742670+00:00,-1.6516876,1.48172,-4.3517303,-0.62802124,-1.0425415,0.33847046
1625,B,1970-01-09 04:33:13.623096674+00:00,-2.0648193,-0.80189514,-2.5530548,-1.634552,-2.1272278,0.9769745000000001
1625,B,1970-01-09 04:33:13.673450678+00:00,-16.415543,-11.087067,-2.207611,-1.7770386000000002,-2.6078491,-0.17453003
1625,B,1970-01-09 04:33:13.723804682+00:00,-15.254669,-2.880951,3.7763977,-1.5331268,-3.6114807,0.7818755999999999
1625,B,1970-01-09 04:33:13.774158686+00:00,-8.587555,-1.3800964,5.6941223,-1.676239,-0.4225006,-0.42440796
1625,B,1970-01-09 04:33:13.824512690+00:00,7.498962400000001,-0.8379363999999999,-6.1130830000000005,-0.7934265,-0.12265015,-0.7650604
1625,B,1970-01-09 04:33:13.874866694+00:00,4.784439,-0.5483856,1.5883789,1.2503966999999998,-0.035507202,0.041534424
1625,B,1970-01-09 04:33:13.925220698+00:00,-12.90538,-3.261139,-2.0227203,2.6502228,1.6200104,0.22576904
1625,B,1970-01-09 04:33:13.975574702+00:00,3.5352782999999994,-3.7566528,-3.5178222999999997,1.3034363000000002,-0.9412689,1.0031891
1625,B,1970-01-09 04:33:14.025928705+00:00,-14.86058,-1.82547,0.16564941,1.2798767,2.0908508,-0.7816162
